,crimerate,is_crimerate,is_hero,lat,long,name,year
95,1023.35,1,0,32.2226066,-110.9747108,Tucson,1993
96,294.77,1,0,36.8529263,-75.97798499999999,Virginia Beach,1993
97,2921.8,1,0,38.9071923,-77.0368707,DC,1993
98,874.69,1,0,37.68717609999999,-97.33005299999999,Wichita,1993
99,874.69,1,0,39.011902,-98.4842465,KS,1993
0,,0,1,40.7127753,-74.0059728,Blink,1994
1,,0,1,44.94310309999999,-123.0362554,Blink,1994
2,,0,1,41.1220194,-73.7948516,Blink,1994
3,,0,1,25.03428,-77.39627999999999,Blink,1994
4,,0,1,41.9027835,12.4963655,Blink,1994
5,,0,1,40.7127753,-74.0059728,Chamber,1994
6,,0,1,44.94310309999999,-123.0362554,Chamber,1994
7,,0,1,41.1220194,-73.7948516,Chamber,1994
8,,0,1,42.4072107,-71.3824374,Chamber,1994
9,,0,1,55.378051,-3.435973,Chamber,1994
10,,0,1,52.3555177,-1.1743197,Crimson Crusader,1994
11,,0,1,35.8833589,-78.6292661,Crimson Crusader,1994
12,,0,1,36.778261,-119.4179324,Flash IV,1994
13,,0,1,34.0522342,-118.2436849,Flash IV,1994
14,,0,1,39.7392358,-104.990251,Flash IV,1994
15,,0,1,39.5500507,-105.7820674,Flash IV,1994
16,,0,1,39.011902,-98.4842465,Flash IV,1994
17,,0,1,41.9991539,-92.19807469999999,Flash IV,1994
18,,0,1,53.4807593,-2.2426305,Flash IV,1994
19,,0,1,32.3182314,-86.902298,Flash IV,1994
20,,0,1,34.0522342,-118.2436849,Impulse,1994
21,,0,1,37.7749295,-122.4194155,Impulse,1994
22,,0,1,41.9991539,-92.19807469999999,Impulse,1994
23,,0,1,53.4807593,-2.2426305,Impulse,1994
24,,0,1,32.3182314,-86.902298,Impulse,1994
25,1860.93,1,0,40.7127753,-74.0059728,New York City,1994
26,3570.98,1,0,33.7489954,-84.3879824,Atlanta,1994
27,3570.98,1,0,32.1656221,-82.9000751,GA,1994
28,2793.62,1,0,41.8781136,-87.6297982,Chicago,1994
29,1620.0,1,0,36.778261,-119.4179324,CA,1994
30,1077.96,1,0,32.715738,-117.1610838,San Diego,1994
31,2058.99,1,0,34.0522342,-118.2436849,Los Angeles,1994
32,1733.78,1,0,25.7616798,-80.1917902,Miami,1994
33,1461.36,1,0,37.7749295,-122.4194155,San Francisco,1994
34,920.79,1,0,39.7392358,-104.990251,Denver,1994
35,1043.68,1,0,43.0389025,-87.9064736,Milwaukee,1994
36,1447.99,1,0,41.7605849,-88.32007150000001,Aurora,1994
37,1915.49,1,0,42.3600825,-71.0588801,Boston,1994
38,1210.14,1,0,47.6062095,-122.3320708,Seattle,1994
39,2662.63,1,0,47.7510741,-120.7401385,Washington,1994
40,2834.36,1,0,39.2903848,-76.6121893,Baltimore,1994
41,3840.61,1,0,40.735657,-74.1723667,Newark,1994
42,713.6,1,0,37.09024,-95.712891,United States,1994
43,851.97,1,0,31.9685988,-99.9018131,TX,1994
44,1251.43,1,0,36.1699412,-115.1398296,Las Vegas,1994
45,1251.43,1,0,38.8026097,-116.419389,NV,1994
46,1215.54,1,0,36.1539816,-95.99277500000001,Tulsa,1994
47,1322.46,1,0,39.9525839,-75.1652215,Philadelphia,1994
48,2687.22,1,0,42.331427,-83.0457538,Detroit,1994
49,1113.69,1,0,40.44062479999999,-79.9958864,Pittsburgh,1994
50,851.97,1,0,32.735687,-97.10806559999999,Arlington,1994
51,1886.88,1,0,29.95106579999999,-90.0715323,New Orleans,1994
52,287.05,1,0,21.3069444,-157.8583333,Honolulu,1994
53,1529.74,1,0,41.49932,-81.6943605,Cleveland,1994
54,3840.61,1,0,40.0583238,-74.4056612,NJ,1994
55,2124.22,1,0,40.7127753,-74.0059728,NY,1994
56,1886.88,1,0,34.0522342,-118.2436849,LA,1994
57,1080.47,1,0,33.4483771,-112.0740373,Phoenix,1994
58,1902.08,1,0,45.5051064,-122.6750261,Portland,1994
59,1608.71,1,0,35.0843859,-106.650422,Albuquerque,1994
60,1447.99,1,0,37.0366406,-95.6714121,CO,1994
61,634.97,1,0,30.267153,-97.7430608,Austin,1994
62,1001.28,1,0,39.4647665,-76.7336521,Baltimore County,1994
63,1001.28,1,0,37.0402828,-95.6398724,MD,1994
64,1915.49,1,0,36.11300500000001,-95.97542899999999,MA,1994
65,2124.22,1,0,42.88644679999999,-78.8783689,Buffalo,1994
66,1726.74,1,0,35.2270869,-80.8431267,Charlotte,1994
67,1726.74,1,0,35.7595731,-79.01929969999999,NC,1994
68,2793.62,1,0,40.6331249,-89.3985283,IL,1994
69,1323.06,1,0,39.1031182,-84.5120196,Cincinnati,1994
70,1323.06,1,0,40.4172871,-82.90712300000001,OH,1994
71,1043.59,1,0,39.9611755,-82.99879419999999,Columbus,1994
72,1589.01,1,0,32.7766642,-96.79698789999999,Dallas,1994
73,108.02,1,0,38.9085472,-77.2405153,Fairfax County,1994
74,108.02,1,0,37.3664814,-95.2644709,VA,1994
75,1277.82,1,0,32.7554883,-97.3307658,Fort Worth,1994
76,1620.0,1,0,36.7377981,-119.7871247,Fresno,1994
77,1307.5,1,0,29.7604267,-95.3698028,Houston,1994
78,1700.49,1,0,39.768403,-86.158068,Indianapolis,1994
79,1519.88,1,0,30.3321838,-81.65565099999999,Jacksonville,1994
80,1519.88,1,0,27.6648274,-81.5157535,FL,1994
81,2435.27,1,0,39.0997265,-94.5785667,Kansas City,1994
82,2435.27,1,0,37.9642529,-91.8318334,MO,1994
83,1580.81,1,0,34.0522265,-118.2436596,Los Angeles County,1994
84,0.0,1,0,38.2526647,-85.7584557,Louisville,1994
85,0.0,1,0,37.8393332,-84.2700179,KY,1994
86,1568.33,1,0,35.1495343,-90.0489801,Memphis,1994
87,1568.33,1,0,35.5174913,-86.5804473,TN,1994
88,749.39,1,0,33.4151843,-111.8314724,Mesa,1994
89,749.39,1,0,34.0489281,-111.0937311,AZ,1994
90,1733.78,1,0,25.5516034,-80.6326916,Dade County,1994
91,1043.68,1,0,43.7844397,-88.7878678,WI,1994
92,1907.59,1,0,44.977753,-93.2650108,Minneapolis,1994
93,1907.59,1,0,46.729553,-94.6858998,MN,1994
94,274.67,1,0,39.1547426,-77.2405153,Montgomery County,1994
95,1798.39,1,0,36.1626638,-86.7816016,Nashville,1994
96,191.2,1,0,40.6546145,-73.55941279999999,Nassau County,1994
97,2193.87,1,0,37.8043514,-122.2711639,Oakland,1994
98,1402.86,1,0,35.4675602,-97.5164276,Oklahoma City,1994
99,1139.21,1,0,41.2565369,-95.9345034,Omaha,1994
100,1139.21,1,0,41.4925374,-99.9018131,NE,1994
101,2279.13,1,0,28.5383355,-81.3792365,Orlando,1994
102,1322.46,1,0,41.2033216,-77.1945247,PA,1994
103,1157.51,1,0,38.78492110000001,-76.8720961,Prince George's County,1994
104,951.38,1,0,35.7795897,-78.6381787,Raleigh,1994
105,1206.29,1,0,38.5815719,-121.4943996,Sacramento,1994
106,755.03,1,0,40.7607793,-111.8910474,Salt Lake City,1994
107,647.16,1,0,29.4241219,-98.49362819999999,San Antonio,1994
108,725.56,1,0,37.3382082,-121.8863286,San Jose,1994
109,1210.14,1,0,47.7510741,-120.7401385,WA,1994
110,3750.67,1,0,38.6270025,-90.19940419999999,St. Louis,1994
111,208.64,1,0,40.9848784,-72.61511689999999,Suffolk County,1994
112,3482.62,1,0,27.950575,-82.4571776,Tampa,1994
113,1106.02,1,0,32.2226066,-110.9747108,Tucson,1994
114,270.9,1,0,36.8529263,-75.97798499999999,Virginia Beach,1994
115,2662.63,1,0,38.9071923,-77.0368707,DC,1994
116,742.19,1,0,37.68717609999999,-97.33005299999999,Wichita,1994
117,742.19,1,0,39.011902,-98.4842465,KS,1994
0,1557.79,1,0,40.7127753,-74.0059728,New York City,1995
1,3646.46,1,0,33.7489954,-84.3879824,Atlanta,1995
2,3646.46,1,0,32.1656221,-82.9000751,GA,1995
3,2655.13,1,0,41.8781136,-87.6297982,Chicago,1995
4,1456.65,1,0,36.778261,-119.4179324,CA,1995
5,956.75,1,0,32.715738,-117.1610838,San Diego,1995
6,2034.44,1,0,34.0522342,-118.2436849,Los Angeles,1995
7,1690.03,1,0,25.7616798,-80.1917902,Miami,1995
8,1476.63,1,0,37.7749295,-122.4194155,San Francisco,1995
9,861.33,1,0,39.7392358,-104.990251,Denver,1995
10,1082.31,1,0,43.0389025,-87.9064736,Milwaukee,1995
11,762.0,1,0,41.7605849,-88.32007150000001,Aurora,1995
12,1737.56,1,0,42.3600825,-71.0588801,Boston,1995
13,926.11,1,0,47.6062095,-122.3320708,Seattle,1995
14,2661.55,1,0,47.7510741,-120.7401385,Washington,1995
15,3017.65,1,0,39.2903848,-76.6121893,Baltimore,1995
16,3985.29,1,0,40.735657,-74.1723667,Newark,1995
17,684.5,1,0,37.09024,-95.712891,United States,1995
18,881.21,1,0,31.9685988,-99.9018131,TX,1995
19,1200.23,1,0,36.1699412,-115.1398296,Las Vegas,1995
20,1200.23,1,0,38.8026097,-116.419389,NV,1995
21,1155.77,1,0,36.1539816,-95.99277500000001,Tulsa,1995
22,1428.9,1,0,39.9525839,-75.1652215,Philadelphia,1995
23,2407.61,1,0,42.331427,-83.0457538,Detroit,1995
24,979.2,1,0,40.44062479999999,-79.9958864,Pittsburgh,1995
25,881.21,1,0,32.735687,-97.10806559999999,Arlington,1995
26,2232.44,1,0,29.95106579999999,-90.0715323,New Orleans,1995
27,327.4,1,0,21.3069444,-157.8583333,Honolulu,1995
28,1646.22,1,0,41.49932,-81.6943605,Cleveland,1995
29,3985.29,1,0,40.0583238,-74.4056612,NJ,1995
30,2027.24,1,0,40.7127753,-74.0059728,NY,1995
31,2232.44,1,0,34.0522342,-118.2436849,LA,1995
32,1067.51,1,0,33.4483771,-112.0740373,Phoenix,1995
33,1925.98,1,0,45.5051064,-122.6750261,Portland,1995
34,1128.15,1,0,35.0843859,-106.650422,Albuquerque,1995
35,762.0,1,0,37.0366406,-95.6714121,CO,1995
36,773.36,1,0,30.267153,-97.7430608,Austin,1995
37,1068.9,1,0,39.4647665,-76.7336521,Baltimore County,1995
38,1068.9,1,0,37.0402828,-95.6398724,MD,1995
39,1737.56,1,0,36.11300500000001,-95.97542899999999,MA,1995
40,2027.24,1,0,42.88644679999999,-78.8783689,Buffalo,1995
41,1695.87,1,0,35.2270869,-80.8431267,Charlotte,1995
42,1695.87,1,0,35.7595731,-79.01929969999999,NC,1995
43,2655.13,1,0,40.6331249,-89.3985283,IL,1995
44,1289.79,1,0,39.1031182,-84.5120196,Cincinnati,1995
45,1289.79,1,0,40.4172871,-82.90712300000001,OH,1995
46,1037.06,1,0,39.9611755,-82.99879419999999,Columbus,1995
47,1532.4,1,0,32.7766642,-96.79698789999999,Dallas,1995
48,104.72,1,0,38.9085472,-77.2405153,Fairfax County,1995
49,104.72,1,0,37.3664814,-95.2644709,VA,1995
50,1160.93,1,0,32.7554883,-97.3307658,Fort Worth,1995
51,1456.65,1,0,36.7377981,-119.7871247,Fresno,1995
52,1283.49,1,0,29.7604267,-95.3698028,Houston,1995
53,1526.05,1,0,39.768403,-86.158068,Indianapolis,1995
54,1412.95,1,0,30.3321838,-81.65565099999999,Jacksonville,1995
55,1412.95,1,0,27.6648274,-81.5157535,FL,1995
56,2184.72,1,0,39.0997265,-94.5785667,Kansas City,1995
57,2184.72,1,0,37.9642529,-91.8318334,MO,1995
58,1456.91,1,0,34.0522265,-118.2436596,Los Angeles County,1995
59,0.0,1,0,38.2526647,-85.7584557,Louisville,1995
60,0.0,1,0,37.8393332,-84.2700179,KY,1995
61,1769.35,1,0,35.1495343,-90.0489801,Memphis,1995
62,1769.35,1,0,35.5174913,-86.5804473,TN,1995
63,812.56,1,0,33.4151843,-111.8314724,Mesa,1995
64,812.56,1,0,34.0489281,-111.0937311,AZ,1995
65,1690.03,1,0,25.5516034,-80.6326916,Dade County,1995
66,1082.31,1,0,43.7844397,-88.7878678,WI,1995
67,1978.14,1,0,44.977753,-93.2650108,Minneapolis,1995
68,1978.14,1,0,46.729553,-94.6858998,MN,1995
69,296.89,1,0,39.1547426,-77.2405153,Montgomery County,1995
70,1790.4,1,0,36.1626638,-86.7816016,Nashville,1995
71,182.07,1,0,40.6546145,-73.55941279999999,Nassau County,1995
72,2256.96,1,0,37.8043514,-122.2711639,Oakland,1995
73,1292.7,1,0,35.4675602,-97.5164276,Oklahoma City,1995
74,1029.91,1,0,41.2565369,-95.9345034,Omaha,1995
75,1029.91,1,0,41.4925374,-99.9018131,NE,1995
76,2099.65,1,0,28.5383355,-81.3792365,Orlando,1995
77,1428.9,1,0,41.2033216,-77.1945247,PA,1995
78,1237.4,1,0,38.78492110000001,-76.8720961,Prince George's County,1995
79,846.44,1,0,35.7795897,-78.6381787,Raleigh,1995
80,1138.77,1,0,38.5815719,-121.4943996,Sacramento,1995
81,782.29,1,0,40.7607793,-111.8910474,Salt Lake City,1995
82,517.85,1,0,29.4241219,-98.49362819999999,San Antonio,1995
83,808.05,1,0,37.3382082,-121.8863286,San Jose,1995
84,926.11,1,0,47.7510741,-120.7401385,WA,1995
85,3352.49,1,0,38.6270025,-90.19940419999999,St. Louis,1995
86,187.09,1,0,40.9848784,-72.61511689999999,Suffolk County,1995
87,3013.3,1,0,27.950575,-82.4571776,Tampa,1995
88,1206.05,1,0,32.2226066,-110.9747108,Tucson,1995
89,222.04,1,0,36.8529263,-75.97798499999999,Virginia Beach,1995
90,2661.55,1,0,38.9071923,-77.0368707,DC,1995
91,701.05,1,0,37.68717609999999,-97.33005299999999,Wichita,1995
92,701.05,1,0,39.011902,-98.4842465,KS,1995
0,1344.22,1,0,40.7127753,-74.0059728,New York City,1996
1,3315.96,1,0,33.7489954,-84.3879824,Atlanta,1996
2,3315.96,1,0,32.1656221,-82.9000751,GA,1996
3,2450.8,1,0,41.8781136,-87.6297982,Chicago,1996
4,1392.94,1,0,36.778261,-119.4179324,CA,1996
5,868.56,1,0,32.715738,-117.1610838,San Diego,1996
6,1796.38,1,0,34.0522342,-118.2436849,Los Angeles,1996
7,1703.97,1,0,25.7616798,-80.1917902,Miami,1996
8,1326.75,1,0,37.7749295,-122.4194155,San Francisco,1996
9,742.31,1,0,39.7392358,-104.990251,Denver,1996
10,952.58,1,0,43.0389025,-87.9064736,Milwaukee,1996
11,621.36,1,0,41.7605849,-88.32007150000001,Aurora,1996
12,1656.78,1,0,42.3600825,-71.0588801,Boston,1996
13,841.93,1,0,47.6062095,-122.3320708,Seattle,1996
14,2469.8,1,0,47.7510741,-120.7401385,Washington,1996
15,2723.02,1,0,39.2903848,-76.6121893,Baltimore,1996
16,3345.05,1,0,40.735657,-74.1723667,Newark,1996
17,636.6,1,0,37.09024,-95.712891,United States,1996
18,829.78,1,0,31.9685988,-99.9018131,TX,1996
19,1011.54,1,0,36.1699412,-115.1398296,Las Vegas,1996
20,1011.54,1,0,38.8026097,-116.419389,NV,1996
21,1165.88,1,0,36.1539816,-95.99277500000001,Tulsa,1996
22,1320.99,1,0,39.9525839,-75.1652215,Philadelphia,1996
23,2318.57,1,0,42.331427,-83.0457538,Detroit,1996
24,804.38,1,0,40.44062479999999,-79.9958864,Pittsburgh,1996
25,829.78,1,0,32.735687,-97.10806559999999,Arlington,1996
26,2257.01,1,0,29.95106579999999,-90.0715323,New Orleans,1996
27,312.97,1,0,21.3069444,-157.8583333,Honolulu,1996
28,1538.36,1,0,41.49932,-81.6943605,Cleveland,1996
29,3345.05,1,0,40.0583238,-74.4056612,NJ,1996
30,1444.27,1,0,40.7127753,-74.0059728,NY,1996
31,2257.01,1,0,34.0522342,-118.2436849,LA,1996
32,923.76,1,0,33.4483771,-112.0740373,Phoenix,1996
33,1674.48,1,0,45.5051064,-122.6750261,Portland,1996
34,1468.59,1,0,35.0843859,-106.650422,Albuquerque,1996
35,621.36,1,0,37.0366406,-95.6714121,CO,1996
36,710.9,1,0,30.267153,-97.7430608,Austin,1996
37,1027.15,1,0,39.4647665,-76.7336521,Baltimore County,1996
38,1027.15,1,0,37.0402828,-95.6398724,MD,1996
39,1656.78,1,0,36.11300500000001,-95.97542899999999,MA,1996
40,1444.27,1,0,42.88644679999999,-78.8783689,Buffalo,1996
41,1609.0,1,0,35.2270869,-80.8431267,Charlotte,1996
42,1609.0,1,0,35.7595731,-79.01929969999999,NC,1996
43,2450.8,1,0,40.6331249,-89.3985283,IL,1996
44,1087.79,1,0,39.1031182,-84.5120196,Cincinnati,1996
45,1087.79,1,0,40.4172871,-82.90712300000001,OH,1996
46,970.8,1,0,39.9611755,-82.99879419999999,Columbus,1996
47,1535.0,1,0,32.7766642,-96.79698789999999,Dallas,1996
48,109.15,1,0,38.9085472,-77.2405153,Fairfax County,1996
49,109.15,1,0,37.3664814,-95.2644709,VA,1996
50,1059.85,1,0,32.7554883,-97.3307658,Fort Worth,1996
51,1392.94,1,0,36.7377981,-119.7871247,Fresno,1996
52,1267.17,1,0,29.7604267,-95.3698028,Houston,1996
53,1970.09,1,0,39.768403,-86.158068,Indianapolis,1996
54,1414.47,1,0,30.3321838,-81.65565099999999,Jacksonville,1996
55,1414.47,1,0,27.6648274,-81.5157535,FL,1996
56,1981.16,1,0,39.0997265,-94.5785667,Kansas City,1996
57,1981.16,1,0,37.9642529,-91.8318334,MO,1996
58,1304.03,1,0,34.0522265,-118.2436596,Los Angeles County,1996
59,0.0,1,0,38.2526647,-85.7584557,Louisville,1996
60,0.0,1,0,37.8393332,-84.2700179,KY,1996
61,1984.56,1,0,35.1495343,-90.0489801,Memphis,1996
62,1984.56,1,0,35.5174913,-86.5804473,TN,1996
63,721.5,1,0,33.4151843,-111.8314724,Mesa,1996
64,721.5,1,0,34.0489281,-111.0937311,AZ,1996
65,1703.97,1,0,25.5516034,-80.6326916,Dade County,1996
66,952.58,1,0,43.7844397,-88.7878678,WI,1996
67,1882.77,1,0,44.977753,-93.2650108,Minneapolis,1996
68,1882.77,1,0,46.729553,-94.6858998,MN,1996
69,270.86,1,0,39.1547426,-77.2405153,Montgomery County,1996
70,1890.54,1,0,36.1626638,-86.7816016,Nashville,1996
71,178.47,1,0,40.6546145,-73.55941279999999,Nassau County,1996
72,2194.84,1,0,37.8043514,-122.2711639,Oakland,1996
73,1130.25,1,0,35.4675602,-97.5164276,Oklahoma City,1996
74,1352.51,1,0,41.2565369,-95.9345034,Omaha,1996
75,1352.51,1,0,41.4925374,-99.9018131,NE,1996
76,2191.48,1,0,28.5383355,-81.3792365,Orlando,1996
77,1320.99,1,0,41.2033216,-77.1945247,PA,1996
78,1134.02,1,0,38.78492110000001,-76.8720961,Prince George's County,1996
79,860.2,1,0,35.7795897,-78.6381787,Raleigh,1996
80,977.37,1,0,38.5815719,-121.4943996,Sacramento,1996
81,833.06,1,0,40.7607793,-111.8910474,Salt Lake City,1996
82,464.13,1,0,29.4241219,-98.49362819999999,San Antonio,1996
83,731.6,1,0,37.3382082,-121.8863286,San Jose,1996
84,841.93,1,0,47.7510741,-120.7401385,WA,1996
85,2727.78,1,0,38.6270025,-90.19940419999999,St. Louis,1996
86,169.75,1,0,40.9848784,-72.61511689999999,Suffolk County,1996
87,2948.72,1,0,27.950575,-82.4571776,Tampa,1996
88,1100.59,1,0,32.2226066,-110.9747108,Tucson,1996
89,244.4,1,0,36.8529263,-75.97798499999999,Virginia Beach,1996
90,2469.8,1,0,38.9071923,-77.0368707,DC,1996
91,758.54,1,0,37.68717609999999,-97.33005299999999,Wichita,1996
92,758.54,1,0,39.011902,-98.4842465,KS,1996
0,,0,1,36.778261,-119.4179324,Jolt,1997
1,,0,1,34.4480495,-119.242889,Jolt,1997
2,,0,1,39.0457549,-76.64127119999999,Mach-IV,1997
3,,0,1,39.2903848,-76.6121893,Mach-IV,1997
4,1268.4,1,0,40.7127753,-74.0059728,New York City,1997
5,3048.48,1,0,33.7489954,-84.3879824,Atlanta,1997
6,3048.48,1,0,32.1656221,-82.9000751,GA,1997
7,2354.07,1,0,41.8781136,-87.6297982,Chicago,1997
8,1205.01,1,0,36.778261,-119.4179324,CA,1997
9,827.72,1,0,32.715738,-117.1610838,San Diego,1997
10,1596.53,1,0,34.0522342,-118.2436849,Los Angeles,1997
11,1495.55,1,0,25.7616798,-80.1917902,Miami,1997
12,1133.46,1,0,37.7749295,-122.4194155,San Francisco,1997
13,672.32,1,0,39.7392358,-104.990251,Denver,1997
14,1052.97,1,0,43.0389025,-87.9064736,Milwaukee,1997
15,621.05,1,0,41.7605849,-88.32007150000001,Aurora,1997
16,1420.84,1,0,42.3600825,-71.0588801,Boston,1997
17,914.09,1,0,47.6062095,-122.3320708,Seattle,1997
18,2023.82,1,0,47.7510741,-120.7401385,Washington,1997
19,2420.28,1,0,39.2903848,-76.6121893,Baltimore,1997
20,2734.7,1,0,40.735657,-74.1723667,Newark,1997
21,611.0,1,0,37.09024,-95.712891,United States,1997
22,797.4,1,0,31.9685988,-99.9018131,TX,1997
23,1040.82,1,0,36.1699412,-115.1398296,Las Vegas,1997
24,1040.82,1,0,38.8026097,-116.419389,NV,1997
25,1204.28,1,0,36.1539816,-95.99277500000001,Tulsa,1997
26,1259.77,1,0,39.9525839,-75.1652215,Philadelphia,1997
27,2151.53,1,0,42.331427,-83.0457538,Detroit,1997
28,786.42,1,0,40.44062479999999,-79.9958864,Pittsburgh,1997
29,797.4,1,0,32.735687,-97.10806559999999,Arlington,1997
30,1720.34,1,0,29.95106579999999,-90.0715323,New Orleans,1997
31,299.45,1,0,21.3069444,-157.8583333,Honolulu,1997
32,1458.65,1,0,41.49932,-81.6943605,Cleveland,1997
33,2734.7,1,0,40.0583238,-74.4056612,NJ,1997
34,1284.53,1,0,40.7127753,-74.0059728,NY,1997
35,1720.34,1,0,34.0522342,-118.2436849,LA,1997
36,884.92,1,0,33.4483771,-112.0740373,Phoenix,1997
37,1604.4,1,0,45.5051064,-122.6750261,Portland,1997
38,1317.09,1,0,35.0843859,-106.650422,Albuquerque,1997
39,621.05,1,0,37.0366406,-95.6714121,CO,1997
40,645.71,1,0,30.267153,-97.7430608,Austin,1997
41,1007.53,1,0,39.4647665,-76.7336521,Baltimore County,1997
42,1007.53,1,0,37.0402828,-95.6398724,MD,1997
43,1420.84,1,0,36.11300500000001,-95.97542899999999,MA,1997
44,1284.53,1,0,42.88644679999999,-78.8783689,Buffalo,1997
45,1630.77,1,0,35.2270869,-80.8431267,Charlotte,1997
46,1630.77,1,0,35.7595731,-79.01929969999999,NC,1997
47,2354.07,1,0,40.6331249,-89.3985283,IL,1997
48,0.0,1,0,39.1031182,-84.5120196,Cincinnati,1997
49,0.0,1,0,40.4172871,-82.90712300000001,OH,1997
50,933.52,1,0,39.9611755,-82.99879419999999,Columbus,1997
51,1383.8,1,0,32.7766642,-96.79698789999999,Dallas,1997
52,104.3,1,0,38.9085472,-77.2405153,Fairfax County,1997
53,104.3,1,0,37.3664814,-95.2644709,VA,1997
54,902.49,1,0,32.7554883,-97.3307658,Fort Worth,1997
55,1205.01,1,0,36.7377981,-119.7871247,Fresno,1997
56,1174.49,1,0,29.7604267,-95.3698028,Houston,1997
57,2077.17,1,0,39.768403,-86.158068,Indianapolis,1997
58,1343.26,1,0,30.3321838,-81.65565099999999,Jacksonville,1997
59,1343.26,1,0,27.6648274,-81.5157535,FL,1997
60,1895.5,1,0,39.0997265,-94.5785667,Kansas City,1997
61,1895.5,1,0,37.9642529,-91.8318334,MO,1997
62,1152.61,1,0,34.0522265,-118.2436596,Los Angeles County,1997
63,0.0,1,0,38.2526647,-85.7584557,Louisville,1997
64,0.0,1,0,37.8393332,-84.2700179,KY,1997
65,1856.65,1,0,35.1495343,-90.0489801,Memphis,1997
66,1856.65,1,0,35.5174913,-86.5804473,TN,1997
67,728.48,1,0,33.4151843,-111.8314724,Mesa,1997
68,728.48,1,0,34.0489281,-111.0937311,AZ,1997
69,1495.55,1,0,25.5516034,-80.6326916,Dade County,1997
70,1052.97,1,0,43.7844397,-88.7878678,WI,1997
71,1850.07,1,0,44.977753,-93.2650108,Minneapolis,1997
72,1850.07,1,0,46.729553,-94.6858998,MN,1997
73,265.7,1,0,39.1547426,-77.2405153,Montgomery County,1997
74,1746.73,1,0,36.1626638,-86.7816016,Nashville,1997
75,157.39,1,0,40.6546145,-73.55941279999999,Nassau County,1997
76,2184.52,1,0,37.8043514,-122.2711639,Oakland,1997
77,1072.99,1,0,35.4675602,-97.5164276,Oklahoma City,1997
78,1385.38,1,0,41.2565369,-95.9345034,Omaha,1997
79,1385.38,1,0,41.4925374,-99.9018131,NE,1997
80,2281.57,1,0,28.5383355,-81.3792365,Orlando,1997
81,1259.77,1,0,41.2033216,-77.1945247,PA,1997
82,978.3,1,0,38.78492110000001,-76.8720961,Prince George's County,1997
83,907.51,1,0,35.7795897,-78.6381787,Raleigh,1997
84,968.17,1,0,38.5815719,-121.4943996,Sacramento,1997
85,790.61,1,0,40.7607793,-111.8910474,Salt Lake City,1997
86,401.7,1,0,29.4241219,-98.49362819999999,San Antonio,1997
87,736.56,1,0,37.3382082,-121.8863286,San Jose,1997
88,914.09,1,0,47.7510741,-120.7401385,WA,1997
89,2542.54,1,0,38.6270025,-90.19940419999999,St. Louis,1997
90,171.19,1,0,40.9848784,-72.61511689999999,Suffolk County,1997
91,2663.85,1,0,27.950575,-82.4571776,Tampa,1997
92,1052.82,1,0,32.2226066,-110.9747108,Tucson,1997
93,239.72,1,0,36.8529263,-75.97798499999999,Virginia Beach,1997
94,2023.82,1,0,38.9071923,-77.0368707,DC,1997
95,833.41,1,0,37.68717609999999,-97.33005299999999,Wichita,1997
96,833.41,1,0,39.011902,-98.4842465,KS,1997
0,,0,1,40.7127753,-74.0059728,Silverclaw,1998
1,,0,1,32.8701724,-117.2167997,Silverclaw,1998
2,,0,1,40.7127753,-74.0059728,Silverclaw,1998
3,,0,1,40.7127753,-74.0059728,Spider-Girl,1998
4,,0,1,40.7127753,-74.0059728,Spider-Girl,1998
5,,0,1,40.7127753,-74.0059728,Spider-Woman III,1998
6,,0,1,43.15657789999999,-77.6088465,Spider-Woman III,1998
7,1167.35,1,0,40.7127753,-74.0059728,New York City,1998
8,3047.35,1,0,33.7489954,-84.3879824,Atlanta,1998
9,3047.35,1,0,32.1656221,-82.9000751,GA,1998
10,2265.32,1,0,41.8781136,-87.6297982,Chicago,1998
11,1052.2,1,0,36.778261,-119.4179324,CA,1998
12,725.21,1,0,32.715738,-117.1610838,San Diego,1998
13,1358.51,1,0,34.0522342,-118.2436849,Los Angeles,1998
14,1370.66,1,0,25.7616798,-80.1917902,Miami,1998
15,989.66,1,0,37.7749295,-122.4194155,San Francisco,1998
16,572.5,1,0,39.7392358,-104.990251,Denver,1998
17,1001.97,1,0,43.0389025,-87.9064736,Milwaukee,1998
18,569.98,1,0,41.7605849,-88.32007150000001,Aurora,1998
19,1327.12,1,0,42.3600825,-71.0588801,Boston,1998
20,831.62,1,0,47.6062095,-122.3320708,Seattle,1998
21,1718.55,1,0,47.7510741,-120.7401385,Washington,1998
22,2419.77,1,0,39.2903848,-76.6121893,Baltimore,1998
23,2093.94,1,0,40.735657,-74.1723667,Newark,1998
24,567.6,1,0,37.09024,-95.712891,United States,1998
25,607.62,1,0,31.9685988,-99.9018131,TX,1998
26,776.03,1,0,36.1699412,-115.1398296,Las Vegas,1998
27,776.03,1,0,38.8026097,-116.419389,NV,1998
28,1131.39,1,0,36.1539816,-95.99277500000001,Tulsa,1998
29,1464.45,1,0,39.9525839,-75.1652215,Philadelphia,1998
30,2442.76,1,0,42.331427,-83.0457538,Detroit,1998
31,890.95,1,0,40.44062479999999,-79.9958864,Pittsburgh,1998
32,607.62,1,0,32.735687,-97.10806559999999,Arlington,1998
33,1461.93,1,0,29.95106579999999,-90.0715323,New Orleans,1998
